team_name,week,player_name,player_position,player_team,lineup_position,fantasy_points,player_key
Big Bucs No Whammies,15,Nyheim Hines,RB,Ind,BN,7.4,399.p.31074
Big Bucs No Whammies,15,Rob Gronkowski,TE,TB,BN,5.9,399.p.24017
Big Bucs No Whammies,15,Latavius Murray,RB,NO,BN,10.9,399.p.26804
Big Bucs No Whammies,15,Jerry Jeudy,WR,Den,BN,2.9,399.p.32685
Big Bucs No Whammies,15,Cam Newton,QB,NE,BN,12.16,399.p.24788
Big Bucs No Whammies,15,Michael Pittman Jr.,WR,Ind,BN,3.9,399.p.32704
Big Bucs No Whammies,15,Keelan Cole Sr.,WR,Jax,BN,4.2,399.p.30396
Big Bucs No Whammies,15,Joey Slye,K,Car,K,10.0,399.p.32384
Big Bucs No Whammies,15,Tennessee,DEF,Ten,DEF,6.0,399.p.100010
Big Bucs No Whammies,15,New Orleans,DEF,NO,BN,7.0,399.p.100018
Birds Like I'm Julio,15,Patrick Mahomes,QB,KC,QB,28.86,399.p.30123
Birds Like I'm Julio,15,Justin Jefferson,WR,Min,WR,18.4,399.p.32692
Birds Like I'm Julio,15,DeVante Parker,WR,Mia,WR,0.0,399.p.28402
Birds Like I'm Julio,15,Jamaal Williams,RB,GB,RB,4.0,399.p.30247
Birds Like I'm Julio,15,DeAndre Washington,RB,Mia,RB,0.0,399.p.29377
Birds Like I'm Julio,15,Robert Tonyan,TE,GB,TE,10.8,399.p.30777
Birds Like I'm Julio,15,Amari Cooper,WR,Dal,W/R/T,2.3,399.p.28392
Birds Like I'm Julio,15,Brandon Aiyuk,WR,SF,W/R/T,22.3,399.p.32695
Birds Like I'm Julio,15,Chase Edmonds,RB,Ari,BN,15.6,399.p.31104
Birds Like I'm Julio,15,David Johnson,RB,Hou,BN,24.3,399.p.28474
Birds Like I'm Julio,15,Gus Edwards,RB,Bal,BN,9.8,399.p.31424
Birds Like I'm Julio,15,Jared Cook,TE,NO,BN,4.9,399.p.9353
Birds Like I'm Julio,15,Phillip Lindsay,RB,Den,BN,7.5,399.p.31379
Birds Like I'm Julio,15,Jared Goff,QB,LAR,BN,18.26,399.p.29235
Birds Like I'm Julio,15,George Kittle,TE,SF,BN,0.0,399.p.30259
Birds Like I'm Julio,15,Mark Ingram II,RB,Bal,BN,0.0,399.p.24815
Birds Like I'm Julio,15,Greg Zuerlein,K,Dal,K,13.0,399.p.25881
Birds Like I'm Julio,15,Green Bay,DEF,GB,DEF,6.0,399.p.100009
DJeango,15,Derek Carr,QB,LV,QB,2.12,399.p.27564
DJeango,15,Robert Woods,WR,LAR,WR,21.6,399.p.26664
DJeango,15,Chris Godwin,WR,TB,WR,13.6,399.p.30197
DJeango,15,David Montgomery,RB,Chi,RB,29.2,399.p.31905
DJeango,15,Raheem Mostert,RB,SF,RB,6.8,399.p.28654
DJeango,15,Travis Kelce,TE,KC,TE,22.8,399.p.26686
DJeango,15,DJ Moore,WR,Car,W/R/T,19.2,399.p.30994
DJeango,15,Jeff Wilson Jr.,RB,SF,W/R/T,12.0,399.p.31394
DJeango,15,Sammy Watkins,WR,KC,BN,10.0,399.p.27532
DJeango,15,Jamison Crowder,WR,NYJ,BN,12.6,399.p.28493
DJeango,15,Christian McCaffrey,RB,Car,BN,0.0,399.p.30121
DJeango,15,Antonio Gibson,RB,Was,BN,0.0,399.p.32736
DJeango,15,Jalen Reagor,WR,Phi,BN,8.9,399.p.32691
DJeango,15,Teddy Bridgewater,QB,Car,BN,16.92,399.p.27560
DJeango,15,Mike Gesicki,TE,Mia,BN,0.0,399.p.31012
DJeango,15,Daniel Carlson,K,LV,K,9.0,399.p.31137
DJeango,15,Arizona,DEF,Ari,DEF,10.0,399.p.100022
DJeango,15,Washington,DEF,Was,BN,3.0,399.p.100028
Eli Man Penguin Boy,15,Aaron Rodgers,QB,GB,QB,19.32,399.p.7200
Eli Man Penguin Boy,15,Tyreek Hill,WR,KC,WR,17.4,399.p.29399
Eli Man Penguin Boy,15,Jarvis Landry,WR,Cle,WR,19.1,399.p.27591
Eli Man Penguin Boy,15,Aaron Jones,RB,GB,RB,24.8,399.p.30295
Eli Man Penguin Boy,15,Chris Carson,RB,Sea,RB,8.9,399.p.30362
Eli Man Penguin Boy,15,Dallas Goedert,TE,Phi,TE,7.9,399.p.31019
Eli Man Penguin Boy,15,Mike Davis,RB,Car,W/R/T,8.1,399.p.28514
Eli Man Penguin Boy,15,D'Andre Swift,RB,Det,W/R/T,22.2,399.p.32705
Eli Man Penguin Boy,15,Michael Thomas,WR,NO,BN,0.0,399.p.29281
Eli Man Penguin Boy,15,DJ Chark Jr.,WR,Jax,BN,9.3,399.p.31031
Eli Man Penguin Boy,15,Zach Ertz,TE,Phi,BN,8.9,399.p.26658
Eli Man Penguin Boy,15,Damien Harris,RB,NE,BN,0.0,399.p.31919
Eli Man Penguin Boy,15,Logan Thomas,TE,Was,BN,23.1,399.p.27648
Eli Man Penguin Boy,15,Le'Veon Bell,RB,KC,BN,14.6,399.p.26671
Eli Man Penguin Boy,15,Drew Brees,QB,NO,BN,23.36,399.p.5479
Eli Man Penguin Boy,15,Lamar Jackson,QB,Bal,BN,33.22,399.p.31002
Eli Man Penguin Boy,15,Matt Prater,K,Det,K,7.0,399.p.8565
Eli Man Penguin Boy,15,Miami,DEF,Mia,DEF,9.0,399.p.100015
Obi 'Quon Kenobi,15,Russell Wilson,QB,Sea,QB,14.04,399.p.25785
Obi 'Quon Kenobi,15,DK Metcalf,WR,Sea,WR,9.3,399.p.31896
Obi 'Quon Kenobi,15,DeAndre Hopkins,WR,Ari,WR,30.0,399.p.26650
Obi 'Quon Kenobi,15,J.K. Dobbins,RB,Bal,RB,15.1,399.p.32725
Obi 'Quon Kenobi,15,Leonard Fournette,RB,TB,RB,21.5,399.p.30117
Obi 'Quon Kenobi,15,T.J. Hockenson,TE,Det,TE,1.8,399.p.31840
Obi 'Quon Kenobi,15,Marvin Jones Jr.,WR,Det,W/R/T,27.2,399.p.25876
Obi 'Quon Kenobi,15,Mark Andrews,TE,Bal,W/R/T,17.6,399.p.31056
Obi 'Quon Kenobi,15,Allen Lazard,WR,GB,BN,10.6,399.p.31268
Obi 'Quon Kenobi,15,Travis Fulgham,WR,Phi,BN,5.0,399.p.32016
Obi 'Quon Kenobi,15,Devin Singletary,RB,Buf,BN,17.4,399.p.31906
Obi 'Quon Kenobi,15,Joe Mixon,RB,Cin,BN,0.0,399.p.30161
Obi 'Quon Kenobi,15,Emmanuel Sanders,WR,NO,BN,11.6,399.p.24057
Obi 'Quon Kenobi,15,CeeDee Lamb,WR,Dal,BN,19.5,399.p.32687
Obi 'Quon Kenobi,15,Jakobi Meyers,WR,NE,BN,16.1,399.p.32231
Obi 'Quon Kenobi,15,Adrian Peterson,RB,Det,BN,2.3,399.p.8261
Obi 'Quon Kenobi,15,Wil Lutz,K,NO,K,3.0,399.p.29754
Obi 'Quon Kenobi,15,Indianapolis,DEF,Ind,DEF,10.0,399.p.100011
FreshPrinceOfHelaire,15,Jalen Hurts,QB,Phi,QB,40.82,399.p.32723
FreshPrinceOfHelaire,15,Keenan Allen,WR,LAC,WR,2.6,399.p.26699
FreshPrinceOfHelaire,15,Terry McLaurin,WR,Was,WR,14.7,399.p.31908
FreshPrinceOfHelaire,15,Miles Sanders,RB,Phi,RB,10.0,399.p.31885
FreshPrinceOfHelaire,15,Austin Ekeler,RB,LAC,RB,11.9,399.p.30423
FreshPrinceOfHelaire,15,Dawson Knox,TE,Buf,TE,11.6,399.p.31928
FreshPrinceOfHelaire,15,Tee Higgins,WR,Cin,W/R/T,6.1,399.p.32703
FreshPrinceOfHelaire,15,Chase Claypool,WR,Pit,W/R/T,7.8,399.p.32719
FreshPrinceOfHelaire,15,Ryan Tannehill,QB,Ten,BN,40.02,399.p.25718
FreshPrinceOfHelaire,15,Jacob Hollister,TE,Sea,BN,9.7,399.p.30661
FreshPrinceOfHelaire,15,Clyde Edwards-Helaire,RB,KC,BN,9.3,399.p.32702
FreshPrinceOfHelaire,15,Ronald Jones II,RB,TB,BN,0.0,399.p.31008
FreshPrinceOfHelaire,15,Darrell Henderson Jr.,RB,LAR,BN,1.3,399.p.31902
FreshPrinceOfHelaire,15,Younghoe Koo,K,Atl,K,11.0,399.p.30426
FreshPrinceOfHelaire,15,New England,DEF,NE,DEF,4.0,399.p.100017
Khari's Blasingame,15,Deshaun Watson,QB,Hou,QB,25.42,399.p.30125
Khari's Blasingame,15,A.J. Brown,WR,Ten,WR,15.4,399.p.31883
Khari's Blasingame,15,Calvin Ridley,WR,Atl,WR,32.3,399.p.30996
Khari's Blasingame,15,Dalvin Cook,RB,Min,RB,26.9,399.p.30154
Khari's Blasingame,15,Cam Akers,RB,LAR,RB,7.2,399.p.32722
Khari's Blasingame,15,Hayden Hurst,TE,Atl,TE,12.1,399.p.30995
Khari's Blasingame,15,Robby Anderson,WR,Car,W/R/T,4.0,399.p.29785
Khari's Blasingame,15,Josh Jacobs,RB,LV,W/R/T,20.4,399.p.31856
Khari's Blasingame,15,Deebo Samuel,WR,SF,BN,0.0,399.p.31868
Khari's Blasingame,15,Austin Hooper,TE,Cle,BN,15.1,399.p.29315
Khari's Blasingame,15,Darius Slayton,WR,NYG,BN,11.4,399.p.32003
Khari's Blasingame,15,Devontae Booker,RB,LV,BN,1.2,399.p.29370
Khari's Blasingame,15,Will Fuller V,WR,Hou,BN,0.0,399.p.29255
Khari's Blasingame,15,Antonio Brown,WR,TB,BN,20.3,399.p.24171
Khari's Blasingame,15,Tua Tagovailoa,QB,Mia,BN,19.7,399.p.32675
Khari's Blasingame,15,Laviska Shenault Jr.,WR,Jax,BN,9.4,399.p.32712
Khari's Blasingame,15,Rodrigo Blankenship,K,Ind,K,11.0,399.p.33211
Khari's Blasingame,15,Seattle,DEF,Sea,DEF,9.0,399.p.100026
Quaranteam,15,Josh Allen,QB,Buf,QB,39.66,399.p.30977
Quaranteam,15,Davante Adams,WR,GB,WR,11.2,399.p.27581
Quaranteam,15,Diontae Johnson,WR,Pit,WR,19.9,399.p.31898
Quaranteam,15,Alvin Kamara,RB,NO,RB,18.4,399.p.30180
Quaranteam,15,Kenyan Drake,RB,Ari,RB,6.0,399.p.29307
Quaranteam,15,Hunter Henry,TE,LAC,TE,17.5,399.p.29269
Quaranteam,15,Allen Robinson II,WR,Chi,W/R/T,12.3,399.p.27589
Quaranteam,15,Kareem Hunt,RB,Cle,W/R/T,5.8,399.p.30199
Quaranteam,15,Ben Roethlisberger,QB,Pit,BN,8.7,399.p.6770
Quaranteam,15,Melvin Gordon III,RB,Den,BN,24.1,399.p.28403
Quaranteam,15,Sterling Shepard,WR,NYG,BN,8.8,399.p.29274
Quaranteam,15,Tim Patrick,WR,Den,BN,4.4,399.p.30511
Quaranteam,15,Jerick McKinnon,RB,SF,BN,4.2,399.p.27624
Quaranteam,15,Curtis Samuel,WR,Car,BN,8.8,399.p.30153
Quaranteam,15,Justin Tucker,K,Bal,K,9.0,399.p.26534
Quaranteam,15,Pittsburgh,DEF,Pit,DEF,2.0,399.p.100023
Quaranteam,15,Baltimore,DEF,Bal,BN,10.0,399.p.100033
Quaranteam,15,Cleveland,DEF,Cle,BN,8.0,399.p.100005
