team_name,week,player_name,player_position,player_team,lineup_position,fantasy_points,player_key
Birds Like I'm Julio,12,Amari Cooper,WR,Dal,W/R/T,23.2,399.p.28392
Birds Like I'm Julio,12,Chase Edmonds,RB,Ari,BN,8.3,399.p.31104
Birds Like I'm Julio,12,Jared Cook,TE,NO,BN,0.0,399.p.9353
Birds Like I'm Julio,12,Phillip Lindsay,RB,Den,BN,2.0,399.p.31379
Birds Like I'm Julio,12,Jared Goff,QB,LAR,BN,5.02,399.p.29235
Birds Like I'm Julio,12,Brandon Aiyuk,WR,SF,BN,0.0,399.p.32695
Birds Like I'm Julio,12,David Johnson,RB,Hou,BN,0.0,399.p.28474
Birds Like I'm Julio,12,George Kittle,TE,SF,BN,0.0,399.p.30259
Birds Like I'm Julio,12,Mark Ingram II,RB,Bal,BN,0.0,399.p.24815
Birds Like I'm Julio,12,Greg Zuerlein,K,Dal,K,10.0,399.p.25881
Birds Like I'm Julio,12,Pittsburgh,DEF,Pit,DEF,14.0,399.p.100023
DJeango,12,Derek Carr,QB,LV,QB,1.6,399.p.27564
DJeango,12,Robert Woods,WR,LAR,WR,15.8,399.p.26664
DJeango,12,Chris Godwin,WR,TB,WR,17.7,399.p.30197
DJeango,12,Antonio Gibson,RB,Was,RB,36.6,399.p.32736
DJeango,12,David Montgomery,RB,Chi,RB,25.3,399.p.31905
DJeango,12,Travis Kelce,TE,KC,TE,16.2,399.p.26686
DJeango,12,DJ Moore,WR,Car,W/R/T,10.1,399.p.30994
DJeango,12,Raheem Mostert,RB,SF,W/R/T,10.3,399.p.28654
DJeango,12,Jalen Reagor,WR,Phi,BN,4.1,399.p.32691
DJeango,12,Kalen Ballage,RB,LAC,BN,0.0,399.p.31100
DJeango,12,Jamison Crowder,WR,NYJ,BN,6.1,399.p.28493
DJeango,12,Teddy Bridgewater,QB,Car,BN,15.88,399.p.27560
DJeango,12,Mike Gesicki,TE,Mia,BN,11.5,399.p.31012
DJeango,12,Christian McCaffrey,RB,Car,BN,0.0,399.p.30121
DJeango,12,Sammy Watkins,WR,KC,BN,7.8,399.p.27532
DJeango,12,Daniel Carlson,K,LV,K,6.0,399.p.31137
DJeango,12,Washington,DEF,Was,DEF,15.0,399.p.100028
Eli Man Penguin Boy,12,Aaron Rodgers,QB,GB,QB,29.64,399.p.7200
Eli Man Penguin Boy,12,Michael Thomas,WR,NO,WR,9.1,399.p.29281
Eli Man Penguin Boy,12,Tyreek Hill,WR,KC,WR,57.9,399.p.29399
Eli Man Penguin Boy,12,Aaron Jones,RB,GB,RB,10.0,399.p.30295
Eli Man Penguin Boy,12,Mike Davis,RB,Car,RB,10.9,399.p.28514
Eli Man Penguin Boy,12,Dallas Goedert,TE,Phi,TE,20.5,399.p.31019
Eli Man Penguin Boy,12,Damien Harris,RB,NE,W/R/T,4.7,399.p.31919
Eli Man Penguin Boy,12,Chris Carson,RB,Sea,W/R/T,13.9,399.p.30362
Eli Man Penguin Boy,12,DJ Chark Jr.,WR,Jax,BN,0.0,399.p.31031
Eli Man Penguin Boy,12,Jarvis Landry,WR,Cle,BN,28.3,399.p.27591
Eli Man Penguin Boy,12,D'Andre Swift,RB,Det,BN,0.0,399.p.32705
Eli Man Penguin Boy,12,Logan Thomas,TE,Was,BN,13.42,399.p.27648
Eli Man Penguin Boy,12,Le'Veon Bell,RB,KC,BN,5.2,399.p.26671
Eli Man Penguin Boy,12,Zach Ertz,TE,Phi,BN,0.0,399.p.26658
Eli Man Penguin Boy,12,Drew Brees,QB,NO,BN,0.0,399.p.5479
Eli Man Penguin Boy,12,Carlos Hyde,RB,Sea,BN,4.9,399.p.27585
Eli Man Penguin Boy,12,Matt Prater,K,Det,K,5.0,399.p.8565
Eli Man Penguin Boy,12,Miami,DEF,Mia,DEF,14.0,399.p.100015
Obi 'Quon Kenobi,12,Russell Wilson,QB,Sea,QB,15.4,399.p.25785
Obi 'Quon Kenobi,12,DK Metcalf,WR,Sea,WR,27.7,399.p.31896
Obi 'Quon Kenobi,12,DeAndre Hopkins,WR,Ari,WR,10.5,399.p.26650
Obi 'Quon Kenobi,12,Giovani Bernard,RB,Cin,RB,6.9,399.p.26660
Obi 'Quon Kenobi,12,Devin Singletary,RB,Buf,RB,11.2,399.p.31906
Obi 'Quon Kenobi,12,T.J. Hockenson,TE,Det,TE,13.9,399.p.31840
Obi 'Quon Kenobi,12,Marvin Jones Jr.,WR,Det,W/R/T,10.8,399.p.25876
Obi 'Quon Kenobi,12,Travis Fulgham,WR,Phi,W/R/T,3.6,399.p.32016
Obi 'Quon Kenobi,12,Mark Andrews,TE,Bal,BN,0.0,399.p.31056
Obi 'Quon Kenobi,12,J.K. Dobbins,RB,Bal,BN,0.0,399.p.32725
Obi 'Quon Kenobi,12,Joe Mixon,RB,Cin,BN,0.0,399.p.30161
Obi 'Quon Kenobi,12,Emmanuel Sanders,WR,NO,BN,1.4,399.p.24057
Obi 'Quon Kenobi,12,CeeDee Lamb,WR,Dal,BN,7.1,399.p.32687
Obi 'Quon Kenobi,12,Allen Lazard,WR,GB,BN,12.3,399.p.31268
Obi 'Quon Kenobi,12,Jakobi Meyers,WR,NE,BN,10.2,399.p.32231
Obi 'Quon Kenobi,12,Wil Lutz,K,NO,K,8.0,399.p.29754
Obi 'Quon Kenobi,12,Indianapolis,DEF,Ind,DEF,-3.0,399.p.100011
FreshPrinceOfHelaire,12,Ryan Tannehill,QB,Ten,QB,20.14,399.p.25718
FreshPrinceOfHelaire,12,Keenan Allen,WR,LAC,WR,16.0,399.p.26699
FreshPrinceOfHelaire,12,Terry McLaurin,WR,Was,WR,16.2,399.p.31908
FreshPrinceOfHelaire,12,Miles Sanders,RB,Phi,RB,6.2,399.p.31885
FreshPrinceOfHelaire,12,Clyde Edwards-Helaire,RB,KC,RB,4.9,399.p.32702
FreshPrinceOfHelaire,12,Jacob Hollister,TE,Sea,TE,3.1,399.p.30661
FreshPrinceOfHelaire,12,Duke Johnson,RB,Hou,W/R/T,17.0,399.p.28465
FreshPrinceOfHelaire,12,Kendall Hinton,WR,Den,W/R/T,-0.78,399.p.32929
FreshPrinceOfHelaire,12,Tee Higgins,WR,Cin,BN,15.4,399.p.32703
FreshPrinceOfHelaire,12,Chase Claypool,WR,Pit,BN,11.2,399.p.32719
FreshPrinceOfHelaire,12,Lamar Jackson,QB,Bal,BN,0.0,399.p.31002
FreshPrinceOfHelaire,12,Ronald Jones II,RB,TB,BN,17.3,399.p.31008
FreshPrinceOfHelaire,12,Troymaine Pope,RB,LAC,BN,1.1,399.p.30061
FreshPrinceOfHelaire,12,Dawson Knox,TE,Buf,BN,7.2,399.p.31928
FreshPrinceOfHelaire,12,Darrell Henderson Jr.,RB,LAR,BN,1.9,399.p.31902
FreshPrinceOfHelaire,12,Austin Ekeler,RB,LAC,BN,23.9,399.p.30423
FreshPrinceOfHelaire,12,Younghoe Koo,K,Atl,K,21.0,399.p.30426
FreshPrinceOfHelaire,12,New England,DEF,NE,DEF,5.0,399.p.100017
Khari's Blasingame,12,Deshaun Watson,QB,Hou,QB,37.12,399.p.30125
Khari's Blasingame,12,A.J. Brown,WR,Ten,WR,25.8,399.p.31883
Khari's Blasingame,12,Calvin Ridley,WR,Atl,WR,17.0,399.p.30996
Khari's Blasingame,12,Josh Jacobs,RB,LV,RB,5.4,399.p.31856
Khari's Blasingame,12,Dalvin Cook,RB,Min,RB,10.2,399.p.30154
Khari's Blasingame,12,Austin Hooper,TE,Cle,TE,9.3,399.p.29315
Khari's Blasingame,12,Will Fuller V,WR,Hou,W/R/T,35.1,399.p.29255
Khari's Blasingame,12,Darius Slayton,WR,NYG,W/R/T,0.0,399.p.32003
Khari's Blasingame,12,Salvon Ahmed,RB,Mia,BN,0.0,399.p.33265
Khari's Blasingame,12,Antonio Brown,WR,TB,BN,3.1,399.p.24171
Khari's Blasingame,12,Robby Anderson,WR,Car,BN,19.4,399.p.29785
Khari's Blasingame,12,Hayden Hurst,TE,Atl,BN,8.8,399.p.30995
Khari's Blasingame,12,Deebo Samuel,WR,SF,BN,24.3,399.p.31868
Khari's Blasingame,12,Tua Tagovailoa,QB,Mia,BN,0.0,399.p.32675
Khari's Blasingame,12,Cam Akers,RB,LAR,BN,14.4,399.p.32722
Khari's Blasingame,12,Devontae Booker,RB,LV,BN,1.5,399.p.29370
Khari's Blasingame,12,Rodrigo Blankenship,K,Ind,K,2.0,399.p.33211
Khari's Blasingame,12,Seattle,DEF,Sea,DEF,9.0,399.p.100026
Quaranteam,12,Josh Allen,QB,Buf,QB,17.48,399.p.30977
Quaranteam,12,Davante Adams,WR,GB,WR,18.1,399.p.27581
Quaranteam,12,Diontae Johnson,WR,Pit,WR,12.6,399.p.31898
Quaranteam,12,Alvin Kamara,RB,NO,RB,6.2,399.p.30180
Quaranteam,12,Kareem Hunt,RB,Cle,RB,6.2,399.p.30199
Quaranteam,12,Hunter Henry,TE,LAC,TE,13.7,399.p.29269
Quaranteam,12,Allen Robinson II,WR,Chi,W/R/T,27.4,399.p.27589
Quaranteam,12,Sterling Shepard,WR,NYG,W/R/T,13.8,399.p.29274
Quaranteam,12,Melvin Gordon III,RB,Den,BN,3.1,399.p.28403
Quaranteam,12,Kenyan Drake,RB,Ari,BN,24.3,399.p.29307
Quaranteam,12,Ben Roethlisberger,QB,Pit,BN,14.54,399.p.6770
Quaranteam,12,Tim Patrick,WR,Den,BN,0.0,399.p.30511
Quaranteam,12,Jerick McKinnon,RB,SF,BN,5.2,399.p.27624
Quaranteam,12,John Brown,WR,Buf,BN,0.0,399.p.27619
Quaranteam,12,Curtis Samuel,WR,Car,BN,12.7,399.p.30153
Quaranteam,12,Justin Tucker,K,Bal,K,2.0,399.p.26534
Quaranteam,12,Baltimore,DEF,Bal,DEF,8.0,399.p.100033
Quaranteam,12,Philadelphia,DEF,Phi,BN,2.0,399.p.100021
