team_name,week,player_name,player_position,player_team,lineup_position,fantasy_points,player_key
Eli Man Penguin Boy,2,Tyreek Hill,WR,KC,WR,21.8,399.p.29399
Eli Man Penguin Boy,2,Aaron Jones,RB,GB,RB,45.6,399.p.30295
Eli Man Penguin Boy,2,Chris Carson,RB,Sea,RB,19.8,399.p.30362
Eli Man Penguin Boy,2,Zach Ertz,TE,Phi,TE,9.2,399.p.26658
Eli Man Penguin Boy,2,Jarvis Landry,WR,Cle,W/R/T,7.6,399.p.27591
Eli Man Penguin Boy,2,Emmanuel Sanders,WR,NO,W/R/T,2.8,399.p.24057
Eli Man Penguin Boy,2,Michael Thomas,WR,NO,BN,0.0,399.p.29281
Eli Man Penguin Boy,2,Drew Brees,QB,NO,BN,16.48,399.p.5479
Eli Man Penguin Boy,2,Le'Veon Bell,RB,NYJ,BN,0.0,399.p.26671
Eli Man Penguin Boy,2,D'Andre Swift,RB,Det,BN,12.2,399.p.32705
Eli Man Penguin Boy,2,James White,RB,NE,BN,0.0,399.p.27658
Eli Man Penguin Boy,2,Deebo Samuel,WR,SF,BN,0.0,399.p.31868
Eli Man Penguin Boy,2,Golden Tate,WR,NYG,BN,9.7,399.p.24035
Eli Man Penguin Boy,2,Adrian Peterson,RB,Det,BN,4.1,399.p.8261
Eli Man Penguin Boy,2,Zane Gonzalez,K,Ari,K,13.0,399.p.30337
Eli Man Penguin Boy,2,Los Angeles,DEF,LAR,DEF,7.0,399.p.100014
Obi 'Quon Kenobi,2,Russell Wilson,QB,Sea,QB,39.42,399.p.25785
Obi 'Quon Kenobi,2,DeAndre Hopkins,WR,Ari,WR,20.8,399.p.26650
Obi 'Quon Kenobi,2,DK Metcalf,WR,Sea,WR,19.2,399.p.31896
Obi 'Quon Kenobi,2,Joe Mixon,RB,Cin,RB,12.6,399.p.30161
Obi 'Quon Kenobi,2,Devin Singletary,RB,Buf,RB,9.6,399.p.31906
Obi 'Quon Kenobi,2,Mark Andrews,TE,Bal,TE,3.9,399.p.31056
Obi 'Quon Kenobi,2,Marvin Jones Jr.,WR,Det,W/R/T,12.3,399.p.25876
Obi 'Quon Kenobi,2,Tarik Cohen,RB,Chi,W/R/T,3.7,399.p.30232
Obi 'Quon Kenobi,2,J.K. Dobbins,RB,Bal,BN,7.1,399.p.32725
Obi 'Quon Kenobi,2,CeeDee Lamb,WR,Dal,BN,17.5,399.p.32687
Obi 'Quon Kenobi,2,Joe Burrow,QB,Cin,BN,27.54,399.p.32671
Obi 'Quon Kenobi,2,T.J. Hockenson,TE,Det,BN,10.2,399.p.31840
Obi 'Quon Kenobi,2,Allen Lazard,WR,GB,BN,7.5,399.p.31268
Obi 'Quon Kenobi,2,LeSean McCoy,RB,TB,BN,7.1,399.p.9317
Obi 'Quon Kenobi,2,Wil Lutz,K,NO,K,6.0,399.p.29754
Obi 'Quon Kenobi,2,Dan Bailey,K,Min,BN,3.0,399.p.25427
Obi 'Quon Kenobi,2,San Francisco,DEF,SF,DEF,5.0,399.p.100025
Obi 'Quon Kenobi,2,Indianapolis,DEF,Ind,BN,15.0,399.p.100011
FreshPrinceOfHelaire,2,Lamar Jackson,QB,Bal,QB,18.56,399.p.31002
FreshPrinceOfHelaire,2,Keenan Allen,WR,LAC,WR,16.6,399.p.26699
FreshPrinceOfHelaire,2,Michael Gallup,WR,Dal,WR,7.8,399.p.31051
FreshPrinceOfHelaire,2,Clyde Edwards-Helaire,RB,KC,RB,13.0,399.p.32702
FreshPrinceOfHelaire,2,Austin Ekeler,RB,LAC,RB,18.8,399.p.30423
FreshPrinceOfHelaire,2,Austin Hooper,TE,Cle,TE,4.2,399.p.29315
FreshPrinceOfHelaire,2,Miles Sanders,RB,Phi,W/R/T,20.1,399.p.31885
FreshPrinceOfHelaire,2,Ronald Jones II,RB,TB,W/R/T,10.7,399.p.31008
FreshPrinceOfHelaire,2,Terry McLaurin,WR,Was,BN,25.5,399.p.31908
FreshPrinceOfHelaire,2,Tony Pollard,RB,Dal,BN,1.9,399.p.31960
FreshPrinceOfHelaire,2,Ryan Tannehill,QB,Ten,BN,30.76,399.p.25718
FreshPrinceOfHelaire,2,Damien Harris,RB,NE,BN,0.0,399.p.31919
FreshPrinceOfHelaire,2,Alexander Mattison,RB,Min,BN,2.6,399.p.31934
FreshPrinceOfHelaire,2,Jalen Reagor,WR,Phi,BN,8.1,399.p.32691
FreshPrinceOfHelaire,2,Logan Thomas,TE,Was,BN,6.6,399.p.27648
FreshPrinceOfHelaire,2,Younghoe Koo,K,Atl,K,17.0,399.p.30426
FreshPrinceOfHelaire,2,New England,DEF,NE,DEF,6.0,399.p.100017
Khari's Blasingame,2,Dak Prescott,QB,Dal,QB,40.8,399.p.29369
Khari's Blasingame,2,Calvin Ridley,WR,Atl,WR,29.9,399.p.30996
Khari's Blasingame,2,Will Fuller V,WR,Hou,WR,0.0,399.p.29255
Khari's Blasingame,2,Dalvin Cook,RB,Min,RB,17.1,399.p.30154
Khari's Blasingame,2,Josh Jacobs,RB,LV,RB,13.5,399.p.31856
Khari's Blasingame,2,Hayden Hurst,TE,Atl,TE,18.2,399.p.30995
Khari's Blasingame,2,Darius Slayton,WR,NYG,W/R/T,6.3,399.p.32003
Khari's Blasingame,2,Parris Campbell,WR,Ind,W/R/T,0.7,399.p.31891
Khari's Blasingame,2,Dallas Goedert,TE,Phi,BN,7.0,399.p.31019
Khari's Blasingame,2,A.J. Brown,WR,Ten,BN,0.0,399.p.31883
Khari's Blasingame,2,Malcolm Brown,RB,LAR,BN,4.7,399.p.28990
Khari's Blasingame,2,Henry Ruggs III,WR,LV,BN,1.4,399.p.32682
Khari's Blasingame,2,Deshaun Watson,QB,Hou,BN,16.7,399.p.30125
Khari's Blasingame,2,Cam Akers,RB,LAR,BN,1.3,399.p.32722
Khari's Blasingame,2,Justin Jefferson,WR,Min,BN,7.4,399.p.32692
Khari's Blasingame,2,Laviska Shenault Jr.,WR,Jax,BN,10.2,399.p.32712
Khari's Blasingame,2,Jake Elliott,K,Phi,K,7.0,399.p.30266
Khari's Blasingame,2,New Orleans,DEF,NO,DEF,4.0,399.p.100018
Quaranteam,2,Josh Allen,QB,Buf,QB,38.5,399.p.30977
Quaranteam,2,Davante Adams,WR,GB,WR,6.6,399.p.27581
Quaranteam,2,Allen Robinson II,WR,Chi,WR,6.3,399.p.27589
Quaranteam,2,Alvin Kamara,RB,NO,RB,38.4,399.p.30180
Quaranteam,2,Kenyan Drake,RB,Ari,RB,11.5,399.p.29307
Quaranteam,2,Hunter Henry,TE,LAC,TE,14.3,399.p.29269
Quaranteam,2,Diontae Johnson,WR,Pit,W/R/T,23.2,399.p.31898
Quaranteam,2,Kareem Hunt,RB,Cle,W/R/T,24.1,399.p.30199
Quaranteam,2,Melvin Gordon III,RB,Den,BN,16.4,399.p.28403
Quaranteam,2,Tyler Higbee,TE,LAR,BN,28.4,399.p.29344
Quaranteam,2,Jordan Howard,RB,Mia,BN,6.4,399.p.29384
Quaranteam,2,Ben Roethlisberger,QB,Pit,BN,21.24,399.p.6770
Quaranteam,2,Anthony Miller,WR,Chi,BN,0.0,399.p.31021
Quaranteam,2,N'Keal Harry,WR,NE,BN,15.2,399.p.31864
Quaranteam,2,Bryan Edwards,WR,LV,BN,6.2,399.p.32751
Quaranteam,2,Justin Tucker,K,Bal,K,16.0,399.p.26534
Quaranteam,2,Chicago,DEF,Chi,DEF,12.0,399.p.100003
Quaranteam,2,Baltimore,DEF,Bal,BN,15.0,399.p.100033
