team_name,week,player_name,player_position,player_team,lineup_position,fantasy_points,player_key
Big Bucs No Whammies,8,Jerry Jeudy,WR,Den,BN,11.3,399.p.32685
Big Bucs No Whammies,8,J.D. McKissic,RB,Was,BN,0.0,399.p.29650
Big Bucs No Whammies,8,Kyler Murray,QB,Ari,BN,0.0,399.p.31833
Big Bucs No Whammies,8,Christian Kirk,WR,Ari,BN,0.0,399.p.31017
Big Bucs No Whammies,8,Eric Ebron,TE,Pit,BN,14.8,399.p.27538
Big Bucs No Whammies,8,Julian Edelman,WR,NE,BN,0.0,399.p.9496
Big Bucs No Whammies,8,Anthony Miller,WR,Chi,BN,15.3,399.p.31021
Big Bucs No Whammies,8,Cole Beasley,WR,Buf,BN,4.4,399.p.26060
Big Bucs No Whammies,8,Ryan Succop,K,TB,K,15.0,399.p.9520
Big Bucs No Whammies,8,New Orleans,DEF,NO,DEF,7.0,399.p.100018
Birds Like I'm Julio,8,Patrick Mahomes,QB,KC,QB,41.64,399.p.30123
Birds Like I'm Julio,8,Justin Jefferson,WR,Min,WR,5.6,399.p.32692
Birds Like I'm Julio,8,Amari Cooper,WR,Dal,WR,1.5,399.p.28392
Birds Like I'm Julio,8,Phillip Lindsay,RB,Den,RB,15.6,399.p.31379
Birds Like I'm Julio,8,Gus Edwards,RB,Bal,RB,14.7,399.p.31424
Birds Like I'm Julio,8,George Kittle,TE,SF,TE,5.9,399.p.30259
Birds Like I'm Julio,8,DeVante Parker,WR,Mia,W/R/T,7.3,399.p.28402
Birds Like I'm Julio,8,A.J. Green,WR,Cin,W/R/T,3.9,399.p.24791
Birds Like I'm Julio,8,Brandon Aiyuk,WR,SF,BN,23.1,399.p.32695
Birds Like I'm Julio,8,Mark Ingram II,RB,Bal,BN,0.0,399.p.24815
Birds Like I'm Julio,8,Frank Gore,RB,NYJ,BN,3.0,399.p.7241
Birds Like I'm Julio,8,Chase Edmonds,RB,Ari,BN,0.0,399.p.31104
Birds Like I'm Julio,8,David Johnson,RB,Hou,BN,0.0,399.p.28474
Birds Like I'm Julio,8,Jared Cook,TE,NO,BN,16.1,399.p.9353
Birds Like I'm Julio,8,Jimmy Garoppolo,QB,SF,BN,2.76,399.p.27590
Birds Like I'm Julio,8,Greg Ward,WR,Phi,BN,4.2,399.p.30715
Birds Like I'm Julio,8,Greg Zuerlein,K,Dal,K,13.0,399.p.25881
Birds Like I'm Julio,8,Pittsburgh,DEF,Pit,DEF,18.0,399.p.100023
DJeango,8,Teddy Bridgewater,QB,Car,QB,14.04,399.p.27560
DJeango,8,Robert Woods,WR,LAR,WR,28.4,399.p.26664
DJeango,8,DJ Moore,WR,Car,WR,7.5,399.p.30994
DJeango,8,David Montgomery,RB,Chi,RB,12.5,399.p.31905
DJeango,8,Malcolm Brown,RB,LAR,RB,7.7,399.p.28990
DJeango,8,Travis Kelce,TE,KC,TE,24.9,399.p.26686
DJeango,8,Mike Gesicki,TE,Mia,W/R/T,1.8,399.p.31012
DJeango,8,T.Y. Hilton,WR,Ind,W/R/T,2.9,399.p.25802
DJeango,8,Jamison Crowder,WR,NYJ,BN,0.0,399.p.28493
DJeango,8,Matthew Stafford,QB,Det,BN,26.44,399.p.9265
DJeango,8,Chris Godwin,WR,TB,BN,0.0,399.p.30197
DJeango,8,Antonio Gibson,RB,Was,BN,0.0,399.p.32736
DJeango,8,Raheem Mostert,RB,SF,BN,0.0,399.p.28654
DJeango,8,Sammy Watkins,WR,KC,BN,0.0,399.p.27532
DJeango,8,Christian McCaffrey,RB,Car,BN,0.0,399.p.30121
DJeango,8,Trey Burton,TE,Ind,BN,10.1,399.p.27789
DJeango,8,Randy Bullock,K,Cin,K,7.0,399.p.25871
DJeango,8,Buffalo,DEF,Buf,DEF,4.0,399.p.100002
Eli Man Penguin Boy,8,Aaron Rodgers,QB,GB,QB,25.54,399.p.7200
Eli Man Penguin Boy,8,Tyreek Hill,WR,KC,WR,25.8,399.p.29399
Eli Man Penguin Boy,8,Tre'Quan Smith,WR,NO,WR,9.3,399.p.31061
Eli Man Penguin Boy,8,Mike Davis,RB,Car,RB,8.7,399.p.28514
Eli Man Penguin Boy,8,Le'Veon Bell,RB,KC,RB,6.8,399.p.26671
Eli Man Penguin Boy,8,Dallas Goedert,TE,Phi,TE,2.5,399.p.31019
Eli Man Penguin Boy,8,Jarvis Landry,WR,Cle,W/R/T,9.2,399.p.27591
Eli Man Penguin Boy,8,D'Andre Swift,RB,Det,W/R/T,5.3,399.p.32705
Eli Man Penguin Boy,8,Zach Ertz,TE,Phi,BN,0.0,399.p.26658
Eli Man Penguin Boy,8,DJ Chark Jr.,WR,Jax,BN,0.0,399.p.31031
Eli Man Penguin Boy,8,Jimmy Graham,TE,Chi,BN,3.3,399.p.24070
Eli Man Penguin Boy,8,Michael Thomas,WR,NO,BN,0.0,399.p.29281
Eli Man Penguin Boy,8,Aaron Jones,RB,GB,BN,0.0,399.p.30295
Eli Man Penguin Boy,8,Chris Carson,RB,Sea,BN,0.0,399.p.30362
Eli Man Penguin Boy,8,Drew Brees,QB,NO,BN,21.6,399.p.5479
Eli Man Penguin Boy,8,Damien Harris,RB,NE,BN,16.2,399.p.31919
Eli Man Penguin Boy,8,Joey Slye,K,Car,K,5.0,399.p.32384
Eli Man Penguin Boy,8,Los Angeles,DEF,LAR,DEF,5.0,399.p.100014
Obi 'Quon Kenobi,8,Russell Wilson,QB,Sea,QB,32.74,399.p.25785
Obi 'Quon Kenobi,8,DK Metcalf,WR,Sea,WR,40.1,399.p.31896
Obi 'Quon Kenobi,8,Travis Fulgham,WR,Phi,WR,19.8,399.p.32016
Obi 'Quon Kenobi,8,Devin Singletary,RB,Buf,RB,10.2,399.p.31906
Obi 'Quon Kenobi,8,Giovani Bernard,RB,Cin,RB,22.8,399.p.26660
Obi 'Quon Kenobi,8,Mark Andrews,TE,Bal,TE,6.2,399.p.31056
Obi 'Quon Kenobi,8,T.J. Hockenson,TE,Det,W/R/T,13.5,399.p.31840
Obi 'Quon Kenobi,8,J.K. Dobbins,RB,Bal,W/R/T,13.1,399.p.32725
Obi 'Quon Kenobi,8,CeeDee Lamb,WR,Dal,BN,8.6,399.p.32687
Obi 'Quon Kenobi,8,Joe Mixon,RB,Cin,BN,0.0,399.p.30161
Obi 'Quon Kenobi,8,DeAndre Hopkins,WR,Ari,BN,0.0,399.p.26650
Obi 'Quon Kenobi,8,Ryan Fitzpatrick,QB,Mia,BN,0.0,399.p.7426
Obi 'Quon Kenobi,8,Marvin Jones Jr.,WR,Det,BN,18.9,399.p.25876
Obi 'Quon Kenobi,8,Allen Lazard,WR,GB,BN,0.0,399.p.31268
Obi 'Quon Kenobi,8,Wil Lutz,K,NO,K,14.0,399.p.29754
Obi 'Quon Kenobi,8,Dan Bailey,K,Min,BN,4.0,399.p.25427
Obi 'Quon Kenobi,8,Indianapolis,DEF,Ind,DEF,15.0,399.p.100011
Obi 'Quon Kenobi,8,San Francisco,DEF,SF,BN,-2.0,399.p.100025
FreshPrinceOfHelaire,8,Ryan Tannehill,QB,Ten,QB,20.32,399.p.25718
FreshPrinceOfHelaire,8,Keenan Allen,WR,LAC,WR,21.7,399.p.26699
FreshPrinceOfHelaire,8,Chase Claypool,WR,Pit,WR,13.2,399.p.32719
FreshPrinceOfHelaire,8,Ronald Jones II,RB,TB,RB,6.6,399.p.31008
FreshPrinceOfHelaire,8,Clyde Edwards-Helaire,RB,KC,RB,6.1,399.p.32702
FreshPrinceOfHelaire,8,Tyler Kroft,TE,Buf,TE,2.1,399.p.28473
FreshPrinceOfHelaire,8,Tee Higgins,WR,Cin,W/R/T,14.4,399.p.32703
FreshPrinceOfHelaire,8,Darrell Henderson Jr.,RB,LAR,W/R/T,6.8,399.p.31902
FreshPrinceOfHelaire,8,Terry McLaurin,WR,Was,BN,0.0,399.p.31908
FreshPrinceOfHelaire,8,Justin Jackson,RB,LAC,BN,17.2,399.p.31221
FreshPrinceOfHelaire,8,Michael Gallup,WR,Dal,BN,13.1,399.p.31051
FreshPrinceOfHelaire,8,Miles Sanders,RB,Phi,BN,0.0,399.p.31885
FreshPrinceOfHelaire,8,Lamar Jackson,QB,Bal,BN,18.82,399.p.31002
FreshPrinceOfHelaire,8,Austin Ekeler,RB,LAC,BN,0.0,399.p.30423
FreshPrinceOfHelaire,8,Henry Ruggs III,WR,LV,BN,2.9,399.p.32682
FreshPrinceOfHelaire,8,Alexander Mattison,RB,Min,BN,0.8,399.p.31934
FreshPrinceOfHelaire,8,Younghoe Koo,K,Atl,K,13.0,399.p.30426
FreshPrinceOfHelaire,8,New England,DEF,NE,DEF,3.0,399.p.100017
Khari's Blasingame,8,Derek Carr,QB,LV,QB,13.58,399.p.27564
Khari's Blasingame,8,Calvin Ridley,WR,Atl,WR,7.2,399.p.30996
Khari's Blasingame,8,A.J. Brown,WR,Ten,WR,12.4,399.p.31883
Khari's Blasingame,8,Josh Jacobs,RB,LV,RB,12.8,399.p.31856
Khari's Blasingame,8,Dalvin Cook,RB,Min,RB,48.6,399.p.30154
Khari's Blasingame,8,Hayden Hurst,TE,Atl,TE,10.4,399.p.30995
Khari's Blasingame,8,Robby Anderson,WR,Car,W/R/T,9.8,399.p.29785
Khari's Blasingame,8,Jamaal Williams,RB,GB,W/R/T,18.2,399.p.30247
Khari's Blasingame,8,Darius Slayton,WR,NYG,BN,10.6,399.p.32003
Khari's Blasingame,8,Deebo Samuel,WR,SF,BN,0.0,399.p.31868
Khari's Blasingame,8,Will Fuller V,WR,Hou,BN,0.0,399.p.29255
Khari's Blasingame,8,Deshaun Watson,QB,Hou,BN,0.0,399.p.30125
Khari's Blasingame,8,Laviska Shenault Jr.,WR,Jax,BN,0.0,399.p.32712
Khari's Blasingame,8,Antonio Brown,WR,TB,BN,0.0,399.p.24171
Khari's Blasingame,8,JaMycal Hasty,RB,SF,BN,10.1,399.p.33199
Khari's Blasingame,8,Rodrigo Blankenship,K,Ind,K,3.0,399.p.33211
Khari's Blasingame,8,Tennessee,DEF,Ten,DEF,-1.0,399.p.100010
Khari's Blasingame,8,Seattle,DEF,Sea,BN,7.0,399.p.100026
Quaranteam,8,Josh Allen,QB,Buf,QB,13.46,399.p.30977
Quaranteam,8,Davante Adams,WR,GB,WR,30.3,399.p.27581
Quaranteam,8,Diontae Johnson,WR,Pit,WR,1.6,399.p.31898
Quaranteam,8,Kareem Hunt,RB,Cle,RB,9.3,399.p.30199
Quaranteam,8,Alvin Kamara,RB,NO,RB,25.3,399.p.30180
Quaranteam,8,Hunter Henry,TE,LAC,TE,7.3,399.p.29269
Quaranteam,8,Boston Scott,RB,Phi,W/R/T,9.9,399.p.31171
Quaranteam,8,Melvin Gordon III,RB,Den,W/R/T,10.7,399.p.28403
Quaranteam,8,Allen Robinson II,WR,Chi,BN,20.7,399.p.27589
Quaranteam,8,Rashard Higgins,WR,Cle,BN,2.4,399.p.29406
Quaranteam,8,Kenyan Drake,RB,Ari,BN,0.0,399.p.29307
Quaranteam,8,Robert Tonyan,TE,GB,BN,12.9,399.p.30777
Quaranteam,8,Jerick McKinnon,RB,SF,BN,13.9,399.p.27624
Quaranteam,8,Ben Roethlisberger,QB,Pit,BN,17.28,399.p.6770
Quaranteam,8,Sterling Shepard,WR,NYG,BN,15.4,399.p.29274
Quaranteam,8,Justin Tucker,K,Bal,K,8.0,399.p.26534
Quaranteam,8,Philadelphia,DEF,Phi,DEF,20.0,399.p.100021
Quaranteam,8,Baltimore,DEF,Bal,BN,4.0,399.p.100033
